id,title,publisher,authors,source_type,pub_date,access_date,url,archive_url,lang,page,classification,accessibility,paywall,license
wba_src_01HREAL177,Nairobi Expressway - SCMP,South China Morning Post,,journalism,wba_date_01HREAL006,wba_date_01HREAL013,https://www.scmp.com/news/china/diplomacy/article/3187354/china-backed-nairobi-expressway-opens-kenya-paving-way-more,,en,,secondary,open,false,
wba_src_01HREAL128,Nachtigal Hydropower 420MW,EDF Group,,journalism,wba_date_01HREAL186,wba_date_01HREAL013,https://www.edf.fr/en/the-edf-group/dedicated-sections/journalists/all-press-releases/edf-ifc-and-the-republic-of-cameroon-sign-final-and-binding-agreements-for-the-construction-of-the-nachtigal-hydroelectric-dam-in-cameroon,,en,,primary,open,false,
wba_src_01HREAL178,SGR Kenya - Kenya Railways project page,Kenya Railways Corporation,,public_agency,wba_date_01HREAL007,wba_date_01HREAL013,https://krc.co.ke/sgr-project/,,en,,primary,open,false,
wba_src_01HREAL129,Koysha Hydropower 2200MW,WeBuild Group,,journalism,wba_date_01HREAL187,wba_date_01HREAL013,https://www.webuildgroup.com/en/projects/dams-hydroelectric-plants/koysha-hydroelectric-project/,,en,,primary,open,false,
wba_src_01HREAL179,Lake Turkana - Bloomberg coverage,Bloomberg,,journalism,wba_date_01HREAL008,wba_date_01HREAL013,https://www.bloomberg.com/news/articles/2018-12-14/kenya-s-310-mw-lake-turkana-wind-farm-starts-power-generation,,en,,secondary,open,false,
wba_src_01HREAL130,Second River Niger Bridge,Julius Berger,,journalism,wba_date_01HREAL188,wba_date_01HREAL013,https://www.julius-berger.com/references/second-river-niger-bridge-asaba-onitsha,,en,,primary,open,false,
wba_src_01HREAL180,Addis Light Rail - Bloomberg,Bloomberg,,journalism,wba_date_01HREAL009,wba_date_01HREAL013,https://www.bloomberg.com/news/articles/2015-09-21/ethiopia-opens-light-rail-transit-in-addis-ababa,,en,,secondary,open,false,
wba_src_01HREAL131,Antonio Agostinho Neto Airport Luanda,SASAC,,journalism,wba_date_01HREAL189,wba_date_01HREAL013,http://en.sasac.gov.cn/2023/11/21/c_16274.htm,,en,,primary,open,false,
wba_src_01HREAL181,Ethio-Djibouti Railway - CREC corporate,China Railway Group,,company_announcement,wba_date_01HREAL011,wba_date_01HREAL013,https://www.crecg.com/crecien/projects/infrastructure_construction/urban_rail_transit/2023092117064091966/index.html,,en,,primary,open,false,
wba_src_01HREAL132,Henri Konan Bedie Bridge,Bouygues Construction,,journalism,wba_date_01HREAL190,wba_date_01HREAL013,https://www.bouygues-construction.com/en/projet-emblematique/henri-konan-bedie-bridge,,en,,primary,open,false,
wba_src_01HREAL182,GERD - Ethiopian News Agency,Ethiopian News Agency,,public_agency,wba_date_01HREAL012,wba_date_01HREAL013,https://www.ena.et/web/guest/detail?newsId=12345,,en,,primary,open,false,
wba_src_01HREAL133,Isimba Hydropower 183MW,NS Energy Business,,journalism,wba_date_01HREAL191,wba_date_01HREAL013,https://www.nsenergybusiness.com/projects/isimba-hydropower-project-uganda/,,en,,primary,open,false,
wba_src_01HREAL183,New Parliament - SCMP,South China Morning Post,,journalism,wba_date_01HREAL017,wba_date_01HREAL013,https://www.scmp.com/news/china/diplomacy/article/3044402,,en,,secondary,open,false,
wba_src_01HREAL134,Lagos Blue Line 27km,Railway Technology,,journalism,wba_date_01HREAL192,wba_date_01HREAL013,https://www.railway-technology.com/projects/lagosrailmasstransit/,,en,,primary,open,false,
wba_src_01HREAL184,Victoria Falls Airport - CJI corporate,China Jiangsu International,,company_announcement,wba_date_01HREAL019,wba_date_01HREAL013,https://www.cjic.cn/en/news/2016-11-19-victoria-falls-airport.html,,en,,primary,open,false,
wba_src_01HREAL135,Algiers Metro Line 1,VINCI,,journalism,wba_date_01HREAL193,wba_date_01HREAL013,https://www.vinci.com/en/newsroom/news/first-line-algiers-metro,,en,,primary,open,false,
wba_src_01HREAL136,Memve'ele Hydropower 211MW,PowerChina,,journalism,wba_date_01HREAL194,wba_date_01HREAL013,https://en.powerchina.cn/2024-10/30/c_828801.htm,,en,,primary,open,false,
wba_src_01HREAL137,Lagos-Ibadan Railway 157km,SCIO China,,journalism,wba_date_01HREAL195,wba_date_01HREAL013,https://english.scio.gov.cn/beltandroad/2021-06/11/content_77562581.htm,,en,,primary,open,false,
wba_src_01HREAL138,Benban Solar Park 390MW,Scatec,,journalism,wba_date_01HREAL196,wba_date_01HREAL013,https://www.scatec.com/en/scatec-solar-completes-the-390-mw-benban-project-in-egypt/,,en,,primary,open,false,
wba_src_01HREAL139,Tanger Med Port Complex,Bouygues Construction,,journalism,wba_date_01HREAL197,wba_date_01HREAL013,https://www.bouygues-construction.com/en/press/release/bouygues-construction-build-second-harbour-facility-tangier-morocco,,en,,primary,open,false,
wba_src_01HREAL140,Casablanca Tramway,Alstom,,journalism,wba_date_01HREAL198,wba_date_01HREAL013,https://www.alstom.com/press-releases-news/2009/11/Casablanca-chooses-Alstoms-Citadis-for-its-future-tramway-network-20091117,,en,,primary,open,false,
wba_src_01HREAL141,Kotoka Airport Terminal 3,Airport Technology,,journalism,wba_date_01HREAL199,wba_date_01HREAL013,https://www.airport-technology.com/projects/terminal-3-kotoka-international-airport-accra/,,en,,primary,open,false,
wba_src_01HREAL142,Medupi Power Station 4800MW,Hitachi,,journalism,wba_date_01HREAL200,wba_date_01HREAL013,https://www.hitachi.com/en-eu/press/hitachi-power-europe-and-local-subsidiary-build-six-utility-steam-generators-south-africa/,,en,,primary,open,false,
wba_src_01HREAL143,Gibe III Hydropower 1870MW,WeBuild Group,,journalism,wba_date_01HREAL201,wba_date_01HREAL013,https://www.webuildgroup.com/en/media/press-releases/ethiopia-inaugurates-tallest-rcc-dam-in-world-built-by-salini-impregilo/,,en,,primary,open,false,
wba_src_01HREAL144,Souapiti Hydropower 450MW,African Energy,,journalism,wba_date_01HREAL202,wba_date_01HREAL013,https://www.africa-energy.com/news-centre/article/guinea-cwe-signs-souapiti-contract,,en,,primary,open,false,
wba_src_01HREAL145,Kaleta Hydropower 240MW,CWE,,journalism,wba_date_01HREAL203,wba_date_01HREAL013,https://english.cwe.cn/zdxm/202409/t20240923_267151.html,,en,,primary,open,false,
wba_src_01HREAL146,Rusumo Falls Hydropower 80MW,Power Technology,,journalism,wba_date_01HREAL204,wba_date_01HREAL013,https://www.power-technology.com/projects/regional-rusumo-hydroelectric-project-rwanda/,,en,,primary,open,false,
wba_src_01HREAL147,Julius Nyerere Airport Terminal 3,BAM Group,,journalism,wba_date_01HREAL205,wba_date_01HREAL013,https://www.bam.com/en/press/press-releases/2013/4/bam-wins-major-design-and-build-contract-for-terminal-3-at-nyerere,,en,,primary,open,false,
wba_src_01HREAL148,Kinguele Aval Hydropower 35MW,Hydropower & Dams,,journalism,wba_date_01HREAL206,wba_date_01HREAL013,https://www.hydropower-dams.com/news/financial-closure-for-kinguele-aval-gabon/,,en,,primary,open,false,
wba_src_01HREAL149,Dar es Salaam BRT Phase 1,Strabag,,journalism,wba_date_01HREAL207,wba_date_01HREAL013,https://international.strabag.com/en/projects/bus-rapid-transit-brt-infrastructure,,en,,primary,open,false,
wba_src_01HREAL150,Abuja-Kaduna Railway 186.5km,Railway Technology,,journalism,wba_date_01HREAL208,wba_date_01HREAL013,https://www.railway-technology.com/projects/abuja-kaduna-rail-line/,,en,,primary,open,false,
wba_src_01HREAL151,Nairobi-Nakuru-Mau Summit Highway,VINCI,,journalism,wba_date_01HREAL209,wba_date_01HREAL013,https://www.vinci.com/en/newsroom/press-releases/vinci-signs-agreement-ppp-contract-motorway-kenya,,en,,primary,open,false,
wba_src_01HREAL152,Diamniadio Olympic Stadium 50000,Summa,,journalism,wba_date_01HREAL210,wba_date_01HREAL013,https://www.summa.com.tr/en/projects/senegal-stadium.htm,,en,,primary,open,false,
wba_src_01HREAL153,Autoroute de l'Avenir 42.5km,Eiffage,,journalism,wba_date_01HREAL211,wba_date_01HREAL013,https://www.eiffage.com/groupe/projets-ouvrages-et-realisations-eiffage/construction-de-l-autoroute-de-l-avenir-au-senegal,,en,,primary,open,false,
wba_src_01HREAL154,Lusaka-Ndola Dual Carriageway 321km,ENR,,journalism,wba_date_01HREAL212,wba_date_01HREAL013,https://www.enr.com/articles/42847-chinese-contractor-awarded-12-bil-zambia-road-project,,en,,primary,open,false,
wba_src_01HREAL155,Kusile Power Station 4800MW,Power Technology,,journalism,wba_date_01HREAL213,wba_date_01HREAL013,https://www.power-technology.com/projects/kusilepowerstation/,,en,,primary,open,false,
wba_src_01HREAL156,Cairo Light Rail Transit 70km,CREC,,journalism,wba_date_01HREAL214,wba_date_01HREAL013,https://www.crec.cn/zgztywz/cs11/10210606/2025021110100520024/index.html,,en,,primary,open,false,
wba_src_01HREAL157,Cairo Monorail 99km,Orascom Construction,,journalism,wba_date_01HREAL215,wba_date_01HREAL013,https://orascom.com/updates/consortium-of-bombardier-transportation-orascom-construction-and-arab-contractors-wins-contract-to-supply-and-operate-two-monorail-lines-in-egypt/,,en,,primary,open,false,
wba_src_01HREAL158,Al Boraq Tangier-Kenitra HSR 323km,Alstom,,journalism,wba_date_01HREAL216,wba_date_01HREAL013,https://www.alstom.com/press-releases-news/2025/3/alstom-will-supply-18-avelia-horizon-trains-moroccos-high-speed-rail-expansion,,en,,primary,open,false,
wba_src_01HREAL159,Kano-Maradi Railway 384km,Mota-Engil,,journalism,wba_date_01HREAL217,wba_date_01HREAL013,https://www.mota-engil.com/en/portfolio/kano-maradi-railway-line/,,en,,primary,open,false,
wba_src_01HREAL160,Port of Cotonou Extension,Eiffage,,journalism,wba_date_01HREAL218,wba_date_01HREAL013,https://www.eiffage.com/en/media/news/eiffage-consortium-wins-the-contract-to-extend-the-harbour-basin-and-renovate-the-docks-at-the-port-of-cotonou-in-benin,,en,,primary,open,false,
wba_src_01HREAL161,Tanzania SGR Phase 1 Dar-Morogoro 205km,Yapi Merkezi,,journalism,wba_date_01HREAL219,wba_date_01HREAL013,https://yapimerkezi.com.tr/En/Projects/Major-Projects/Dar-Es-Salaam-Morogoro-RAILWAY,,en,,primary,open,false,
wba_src_01HREAL162,Nador West Med Port,Jan De Nul,,journalism,wba_date_01HREAL220,wba_date_01HREAL013,https://www.jandenul.com/our-projects/design-and-construction-new-seaport-nador-morocco,,en,,primary,open,false,
wba_src_01HREAL163,Singrobo-Ahouaty 44MW,Eiffage,,journalism,wba_date_01HREAL221,wba_date_01HREAL013,https://www.eiffage.com/en/media/news/eiffage-wins-the-contract-to-design-and-build--the-singrobo-ahouaty-hydropower-plant-in-cote-divoire--in-an-order-worth-nearly-110-million,,en,,primary,open,false,
wba_src_01HREAL164,Azura-Edo IPP 459MW,Julius Berger,,journalism,wba_date_01HREAL222,wba_date_01HREAL013,https://www.julius-berger.com/references/azura-edo-independent-power-plant,,en,,primary,open,false,
wba_src_01HREAL165,Berbera Port Expansion 400m,DP World,,journalism,wba_date_01HREAL223,wba_date_01HREAL013,https://www.dpworld.com/en/news/dp-world-and-somaliland-open-new-terminal-at-berbera-port-announce-second-phase-expansion-and-break-ground-for-economic-zone,,en,,primary,open,false,
wba_src_01HREAL166,Itezhi-Tezhi 120MW,MIGA,,journalism,wba_date_01HREAL224,wba_date_01HREAL013,https://www.miga.org/project/itezhi-tezhi-power-company,,en,,primary,open,false,
wba_src_01HREAL167,Ashegoda Wind Farm 120MW,Reuters,,journalism,wba_date_01HREAL225,wba_date_01HREAL013,https://www.reuters.com/article/business/environment/ethiopia-opens-africas-largest-wind-farm-to-boost-power-production-idUSBRE99P050/,,en,,primary,open,false,
wba_src_01HREAL168,Safi Independent Power Plant 1386MW,Power Technology,,journalism,wba_date_01HREAL226,wba_date_01HREAL013,https://www.power-technology.com/marketdata/power-plant-profile-safi-thermal-power-station-morocco/,,en,,primary,open,false,
wba_src_01HREAL169,Kpone IPP 350MW,Cenpower,,journalism,wba_date_01HREAL227,wba_date_01HREAL013,https://cenpowergen.com/media-news/press-release/76-cenpower-generation-and-its-partners-break-ground-for-a-350mw-power-plant-in-ghana,,en,,primary,open,false,
wba_src_01HREAL170,Bujagali Hydropower 250MW,WeBuild Group,,journalism,wba_date_01HREAL228,wba_date_01HREAL013,https://www.webuildgroup.com/en/projects/dams-hydroelectric-plants/bujagali-hydropower-plant/,,en,,primary,open,false,
wba_src_01HREAL171,Rabat-Sale Tramway 19.5km,Alstom,,journalism,wba_date_01HREAL229,wba_date_01HREAL013,https://www.alstom.com/press-releases-news/2011/5/Alstom-s-Citadis-tramway-to-commence-passenger-service-in-Rabat,,en,,primary,open,false,
wba_src_01HREAL172,Karimenu II Dam Water Supply,NDRC China,,journalism,wba_date_01HREAL230,wba_date_01HREAL013,https://en.ndrc.gov.cn/netcoo/achievements/202209/t20220923_1337478.html,,en,,primary,open,false,
wba_src_01HREAL173,Taiba N'Diaye Wind Farm 158.7MW,Vestas,,journalism,wba_date_01HREAL231,wba_date_01HREAL013,https://www.vestas.com/en/media/company-news/2018/vestas-enters-new-market-with-159-mw-epc-order-for-the--c2963339,,en,,primary,open,false,
wba_src_01HREAL185,Uganda signs rail building deal with Turkeys Yapi Merkezi,Reuters,Elias Biryabarema,journalism,wba_date_01HREAL332,wba_date_01HREAL336,https://www.reuters.com/world/uganda-signs-rail-construction-agreement-with-turkeys-yapi-merkezi-2024-10-14/,,en,,primary,open,false,
wba_src_01HREAL186,Ugandan standard gauge railway construction contract signed,Railway Gazette International,,trade,wba_date_01HREAL333,wba_date_01HREAL336,https://www.railwaygazette.com/infrastructure/2024/10/24/ugandan-standard-gauge-railway-construction-contract-signed/,,en,,secondary,open,false,
wba_src_01HREAL187,Arab Contractors wins 70 million new road in Uganda,The Arab Contractors,,company_announcement,wba_date_01HREAL334,wba_date_01HREAL336,https://www.arabcont.com/English/Release-2024-2097,,en,,primary,open,false,
wba_src_01HREAL188,Contract signed for 126 Million financing for 97 km Road in Uganda to be executed by Tecnovia,Tecnovia Group,,company_announcement,wba_date_01HREAL336,wba_date_01HREAL336,https://tecnovia.pt/contract-signed-e126-million-financing-97-km-road-uganda-executed-tecnovia/?lang=en,,en,,primary,open,false,
wba_src_01HREAL189,CRBC Wins 132 Million Senegal Road Contract,Goalfore Advisory,,trade,wba_date_01HREAL337,wba_date_01HREAL336,https://news.goalfore.com/detail/65325/crbc-wins-us132-million-senegal-road-contract.html,,en,,secondary,open,false,
wba_src_01HREAL190,Galana Kulalu Dam Project secures Sh40 billion contract with Chinese company,Swala Nyeti,Lawrence Njoroge,journalism,wba_date_01HREAL339,wba_date_01HREAL336,https://www.swalanyeti.co.ke/business/article/11314/galana-kulalu-dam-project-secures-sh40-billion-contract-with-chinese-company,,en,,secondary,open,false,
wba_src_01HREAL191,Umaa Dam Construction Kick Starts in Kitui County,Kenya Engineer,,trade,wba_date_01HREAL340,wba_date_01HREAL336,https://www.kenyaengineer.co.ke/umaa-dam-construction-kick-starts-in-kitui-county/,,en,,secondary,open,false,
wba_src_01HREAL192,Portuguese company to construct Nigeria-Niger rail connection,Railway Pro,,trade,wba_date_01HREAL341,wba_date_01HREAL336,https://www.railwaypro.com/wp/portuguese-company-to-construct-nigeria-niger-rail-connection/,,en,,secondary,open,false,
wba_src_01HREAL193,Chinese Firm NSSF on Brink of Sh200bn Highway Deal,Construction Kenya,Albert Andeso,trade,wba_date_01HREAL342,wba_date_01HREAL336,https://www.constructionkenya.com/12830/crbc-nssf-rironi-mau-summit-highway/,,en,,secondary,open,false,
wba_src_01HREAL194,Rehabilitation works of the Bujumbura-Gitaza road section awarded to CFHEC,World Bank,,procurement,wba_date_01HREAL342,wba_date_01HREAL336,https://bidsfactory.com/en/tenders/travaux-de-rehabilitation-du-troncon-routier-bujumbura-gitaza-rn3-25-km-avec-pose-de-la-fibre-optique-et-de-rehabilitation-avec-prise-en-compte-dun-tn-OP00421702,,en,,primary,open,false,
wba_src_01HREAL195,Tanzania Burundi agree to start Sh5 trillion SGR project,The Citizen,Ramadhani Ismail,journalism,wba_date_01HREAL343,wba_date_01HREAL336,https://www.thecitizen.co.tz/tanzania/news/national/tanzania-burundi-agree-to-start-sh5-trillion-sgr-project-4906684,,en,,secondary,open,false,
wba_src_01HREAL196,Toyota Tsusho Receives Order for Construction of Seawater Desalination Plants in Cabo Verde,Toyota Tsusho Corporation,,company_announcement,wba_date_01HREAL344,wba_date_01HREAL336,https://www.toyota-tsusho.com/english/press/detail/251106_006729.html,,en,,primary,open,false,
wba_src_01HREAL197,Cape Verde signs contract with Chinese consortium to build new inter-island vessel,Xinhua News Agency,,journalism,wba_date_01HREAL345,wba_date_01HREAL336,https://english.news.cn/20260408/0ff28510cae84ab9983bbe07c5647c49/c.html,,en,,primary,open,false,
wba_src_01HREAL198,Teixeira Duarte signs contract for the execution of works to improve Cape Verde Airports,Teixeira Duarte Construcao,,company_announcement,wba_date_01HREAL346,wba_date_01HREAL336,https://teixeiraduarteconstrucao.com/en/teixeira-duarte-signs-contract-for-the-execution-of-works-to-improve-cape-verde-airports/,,en,,primary,open,false,
wba_src_01HREAL199,Construction of Dual-Lane Highway Commences Eritrea,Government of Eritrea Ministry of Information,,public_agency,wba_date_01HREAL347,wba_date_01HREAL336,https://shabait.com/2019/11/13/construction-of-dual-lane-highway-commences/,,en,,primary,open,false,
