id,source_id,project_id,organization_id,contract_id,verbatim_quote,claim_text,claim_type,evidence_strength,corroboration_status
wba_clm_01HREAL104,wba_src_01HREAL143,wba_prj_01HREAL120,wba_org_01HREAL155,,Gibe III Hydropower 1870MW built by WeBuild.,WeBuild built Gibe III Hydropower 1870MW.,award,corroborated,corroborated
wba_clm_01HREAL105,wba_src_01HREAL144,wba_prj_01HREAL121,wba_org_01HREAL159,,Souapiti Hydropower 450MW built by CWE.,CWE built Souapiti Hydropower 450MW.,award,corroborated,corroborated
wba_clm_01HREAL106,wba_src_01HREAL145,wba_prj_01HREAL122,wba_org_01HREAL159,,Kaleta Hydropower 240MW built by CWE.,CWE built Kaleta Hydropower 240MW.,award,corroborated,corroborated
wba_clm_01HREAL107,wba_src_01HREAL146,wba_prj_01HREAL123,wba_org_01HREAL042,,Rusumo Falls Hydropower 80MW built by CGCOC Group.,CGCOC Group built Rusumo Falls Hydropower 80MW.,award,corroborated,corroborated
wba_clm_01HREAL108,wba_src_01HREAL147,wba_prj_01HREAL124,wba_org_01HREAL173,,Julius Nyerere Airport Terminal 3 built by BAM International.,BAM International built Julius Nyerere Airport Terminal 3.,award,corroborated,corroborated
wba_clm_01HREAL109,wba_src_01HREAL148,wba_prj_01HREAL125,wba_org_01HREAL174,,Kinguele Aval Hydropower 35MW built by Sinohydro Bureau 16.,Sinohydro Bureau 16 built Kinguele Aval Hydropower 35MW.,award,corroborated,corroborated
wba_clm_01HREAL110,wba_src_01HREAL149,wba_prj_01HREAL126,wba_org_01HREAL175,,Dar es Salaam BRT Phase 1 built by Strabag International.,Strabag International built Dar es Salaam BRT Phase 1.,award,corroborated,corroborated
wba_clm_01HREAL111,wba_src_01HREAL150,wba_prj_01HREAL127,wba_org_01HREAL160,,Abuja-Kaduna Railway 186.5km built by CCECC.,CCECC built Abuja-Kaduna Railway 186.5km.,award,corroborated,corroborated
wba_clm_01HREAL112,wba_src_01HREAL151,wba_prj_01HREAL128,wba_org_01HREAL161,,Nairobi-Nakuru-Mau Summit Highway built by VINCI.,VINCI built Nairobi-Nakuru-Mau Summit Highway.,award,corroborated,corroborated
wba_clm_01HREAL113,wba_src_01HREAL152,wba_prj_01HREAL129,wba_org_01HREAL178,,Diamniadio Olympic Stadium 50000 built by Summa Insaat.,Summa Insaat built Diamniadio Olympic Stadium 50000.,award,corroborated,corroborated
wba_clm_01HREAL114,wba_src_01HREAL153,wba_prj_01HREAL130,wba_org_01HREAL121,,Autoroute de l'Avenir 42.5km built by Eiffage.,Eiffage built Autoroute de l'Avenir 42.5km.,award,corroborated,corroborated
wba_clm_01HREAL115,wba_src_01HREAL154,wba_prj_01HREAL131,wba_org_01HREAL180,,Lusaka-Ndola Dual Carriageway 321km built by China Jiangxi.,China Jiangxi built Lusaka-Ndola Dual Carriageway 321km.,award,corroborated,corroborated
wba_clm_01HREAL116,wba_src_01HREAL155,wba_prj_01HREAL132,wba_org_01HREAL181,,Kusile Power Station 4800MW built by Mitsubishi Hitachi.,Mitsubishi Hitachi built Kusile Power Station 4800MW.,award,corroborated,corroborated
wba_clm_01HREAL117,wba_src_01HREAL156,wba_prj_01HREAL133,wba_org_01HREAL182,,Cairo Light Rail Transit 70km built by CREC.,CREC built Cairo Light Rail Transit 70km.,award,corroborated,corroborated
wba_clm_01HREAL118,wba_src_01HREAL157,wba_prj_01HREAL134,wba_org_01HREAL183,,Cairo Monorail 99km built by Bombardier/Orascom.,Bombardier/Orascom built Cairo Monorail 99km.,award,corroborated,corroborated
wba_clm_01HREAL119,wba_src_01HREAL158,wba_prj_01HREAL135,wba_org_01HREAL125,,Al Boraq Tangier-Kenitra HSR 323km built by Alstom.,Alstom built Al Boraq Tangier-Kenitra HSR 323km.,award,corroborated,corroborated
wba_clm_01HREAL120,wba_src_01HREAL159,wba_prj_01HREAL136,wba_org_01HREAL185,,Kano-Maradi Railway 384km built by Mota-Engil.,Mota-Engil built Kano-Maradi Railway 384km.,award,corroborated,corroborated
wba_clm_01HREAL121,wba_src_01HREAL160,wba_prj_01HREAL137,wba_org_01HREAL186,,Port of Cotonou Extension built by Eiffage Genie Civil Marine.,Eiffage Genie Civil Marine built Port of Cotonou Extension.,award,corroborated,corroborated
wba_clm_01HREAL122,wba_src_01HREAL161,wba_prj_01HREAL138,wba_org_01HREAL054,,Tanzania SGR Phase 1 Dar-Morogoro 205km built by Yapi Merkezi.,Yapi Merkezi built Tanzania SGR Phase 1 Dar-Morogoro 205km.,award,corroborated,corroborated
wba_clm_01HREAL123,wba_src_01HREAL162,wba_prj_01HREAL139,wba_org_01HREAL188,,Nador West Med Port built by STFA/SGTM/Jan De Nul.,STFA/SGTM/Jan De Nul built Nador West Med Port.,award,corroborated,corroborated
wba_clm_01HREAL124,wba_src_01HREAL163,wba_prj_01HREAL140,wba_org_01HREAL052,,Singrobo-Ahouaty 44MW built by Eiffage Genie Civil.,Eiffage Genie Civil built Singrobo-Ahouaty 44MW.,award,corroborated,corroborated
wba_clm_01HREAL125,wba_src_01HREAL164,wba_prj_01HREAL141,wba_org_01HREAL190,,Azura-Edo IPP 459MW built by Siemens/Julius Berger.,Siemens/Julius Berger built Azura-Edo IPP 459MW.,award,corroborated,corroborated
wba_clm_01HREAL126,wba_src_01HREAL165,wba_prj_01HREAL142,wba_org_01HREAL134,,Berbera Port Expansion 400m built by DP World.,DP World built Berbera Port Expansion 400m.,award,corroborated,corroborated
wba_clm_01HREAL127,wba_src_01HREAL166,wba_prj_01HREAL143,wba_org_01HREAL153,,Itezhi-Tezhi 120MW built by Sinohydro.,Sinohydro built Itezhi-Tezhi 120MW.,award,corroborated,corroborated
wba_clm_01HREAL128,wba_src_01HREAL167,wba_prj_01HREAL144,wba_org_01HREAL193,,Ashegoda Wind Farm 120MW built by Vergnet.,Vergnet built Ashegoda Wind Farm 120MW.,award,corroborated,corroborated
wba_clm_01HREAL129,wba_src_01HREAL168,wba_prj_01HREAL145,wba_org_01HREAL194,,Safi Independent Power Plant 1386MW built by Daewoo.,Daewoo built Safi Independent Power Plant 1386MW.,award,corroborated,corroborated
wba_clm_01HREAL130,wba_src_01HREAL169,wba_prj_01HREAL146,wba_org_01HREAL195,,Kpone IPP 350MW built by Group Five.,Group Five built Kpone IPP 350MW.,award,corroborated,corroborated
wba_clm_01HREAL131,wba_src_01HREAL170,wba_prj_01HREAL147,wba_org_01HREAL155,,Bujagali Hydropower 250MW built by WeBuild.,WeBuild built Bujagali Hydropower 250MW.,award,corroborated,corroborated
wba_clm_01HREAL132,wba_src_01HREAL171,wba_prj_01HREAL148,wba_org_01HREAL125,,Rabat-Sale Tramway 19.5km built by Alstom.,Alstom built Rabat-Sale Tramway 19.5km.,award,corroborated,corroborated
wba_clm_01HREAL133,wba_src_01HREAL172,wba_prj_01HREAL149,wba_org_01HREAL157,,Karimenu II Dam Water Supply built by AVIC International.,AVIC International built Karimenu II Dam Water Supply.,award,corroborated,corroborated
wba_clm_01HREAL134,wba_src_01HREAL173,wba_prj_01HREAL150,wba_org_01HREAL199,,Taiba N'Diaye Wind Farm 158.7MW built by Vestas.,Vestas built Taiba N'Diaye Wind Farm 158.7MW.,award,corroborated,corroborated
wba_clm_01HREAL154,wba_src_01HREAL185,wba_prj_01HREAL151,wba_org_01HREAL054,wba_ctr_01HREAL133,Uganda's government and Turkish construction firm Yapi Merkezi signed a contract to build a 272 kilometre (169 miles) section of railway,Uganda signed 272 km Kampala-Malaba SGR contract with Yapi Merkezi Turkey Oct 2024.,award,credibly_reported,corroborated
wba_clm_01HREAL155,wba_src_01HREAL186,wba_prj_01HREAL151,wba_org_01HREAL054,wba_ctr_01HREAL133,The Ministry of Works & Transport has signed a €2·7bn contract for Turkish firm Yapı Merkezi to build an electrified standard gauge railway running 273 km from Malaba on the Kenyan border to Kampala.,Yapi Merkezi to build 273 km Malaba-Kampala electrified SGR for 2.7bn euro.,award,corroborated,corroborated
wba_clm_01HREAL156,wba_src_01HREAL187,wba_prj_01HREAL152,wba_org_01HREAL047,wba_ctr_01HREAL134,"announced that the company won the project to build Iganga – Bulopa – Kamuli Road in Uganda, with a length of 56 kilometers, at a cost of US$ 70 million.",Arab Contractors Egypt won 56 km Iganga-Bulopa-Kamuli road Uganda for 70m USD.,award,officially_reported,uncorroborated
wba_clm_01HREAL157,wba_src_01HREAL188,wba_prj_01HREAL153,wba_org_01HREAL280,wba_ctr_01HREAL135,a financing contract worth €126 million was signed for the design and construction of a 97 km road in Uganda to be executed by Tecnovia.,Tecnovia Portugal to execute 97 km Lusalira-Sembabule road Uganda for 126m euro.,award,officially_reported,uncorroborated
wba_clm_01HREAL158,wba_src_01HREAL189,wba_prj_01HREAL154,wba_org_01HREAL007,wba_ctr_01HREAL136,Senegal’s Agency for Works and Road Management (AGEROUTE) has awarded a US$132 million contract to China Road and Bridge Corporation (CRBC) for construction work on the 30km Ndande-Gueoul road in the central-west Louga region,AGEROUTE Senegal awarded 132m USD Ndande-Gueoul 30km road contract to CRBC May 2024.,award,credibly_reported,uncorroborated
wba_clm_01HREAL159,wba_src_01HREAL189,wba_prj_01HREAL155,wba_org_01HREAL159,wba_ctr_01HREAL137,Lot 1.1 covering the 19km Mekhe-Ndande stretch was awarded in April 2023 to China’s CWE at a cost of US$76.3 million for a contract duration of 24 months,CWE China awarded 76.3m USD Mekhe-Ndande 19km road contract Apr 2023.,award,credibly_reported,uncorroborated
wba_clm_01HREAL160,wba_src_01HREAL190,wba_prj_01HREAL156,wba_org_01HREAL008,wba_ctr_01HREAL138,National Irrigation Authority signed a Sh40 billion contract with China Communications Construction Company for the construction of a large-scale dam at Galana Kulalu,Kenya NIA signed Sh40bn Galana Kulalu dam contract with CCCC.,award,credibly_reported,uncorroborated
wba_clm_01HREAL161,wba_src_01HREAL191,wba_prj_01HREAL157,wba_org_01HREAL071,wba_ctr_01HREAL139,"The Authority has contracted China Jiangxi, International Corporation to construct the dam at a cost of 1.9 billion shillings",Kenya water authority contracted China Jiangxi for Umaa dam 1.9bn KES.,award,credibly_reported,uncorroborated
wba_clm_01HREAL162,wba_src_01HREAL192,wba_prj_01HREAL136,wba_org_01HREAL206,wba_ctr_01HREAL110,"Ministry of Transport of Nigeria awarded Mota-Engil, a Portuguese company, a contract with for the design, construction and financing of the Kano-Maradi rail line linking Nigeria and Niger",Nigeria awarded Mota-Engil Portugal Kano-Maradi rail design build finance contract Jan 2021.,award,corroborated,corroborated
wba_clm_01HREAL163,wba_src_01HREAL193,wba_prj_01HREAL128,wba_org_01HREAL007,wba_ctr_01HREAL102,Kenya is one step closer to seeing a major upgrade to the Rironi-Mau Summit road after the China Road and Bridge Corporation (CRBC) edged ahead in the bidding process,CRBC edged ahead for Rironi-Mau Summit 175 km road Oct 2025.,award,credibly_reported,uncorroborated
wba_clm_01HREAL164,wba_src_01HREAL194,wba_prj_01HREAL158,wba_org_01HREAL288,wba_ctr_01HREAL141,"Awarded to CHINE FIRTS HIGHWAY ENGINEERING COMPANY CFHEC - $47,243,518",CFHEC China awarded 47.2m USD Bujumbura-Gitaza RN3 25 km contract Nov 2024.,award,officially_reported,uncorroborated
wba_clm_01HREAL165,wba_src_01HREAL195,wba_prj_01HREAL159,wba_org_01HREAL290,wba_ctr_01HREAL142,"A Chinese company, CREGC & CREDC, has been awarded the contract, with construction set to begin in two weeks",CREGC and CREDC China awarded 282 km Uvinza-Musongati SGR contract Jan 2025.,award,credibly_reported,uncorroborated
wba_clm_01HREAL166,wba_src_01HREAL196,wba_prj_01HREAL160,wba_org_01HREAL292,wba_ctr_01HREAL143,"Toyota Tsusho Corporation (""Toyota Tsusho"") announced today that it has received an order from Agência Nacional de Água e Saneamento, the national water and sanitation agency of the Republic of Cabo Verde (""Cabo Verde"") operating under the Ministry of Agriculture and Environment, for the construction of seawater desalination plants and water pipelines (the Project) on the island of Santiago. The construction contract was signed on October 27",Toyota Tsusho Japan received order for Santiago desalination plants 15000m3 and pipelines Oct 2025.,award,officially_reported,uncorroborated
wba_clm_01HREAL167,wba_src_01HREAL197,wba_prj_01HREAL161,wba_org_01HREAL295,wba_ctr_01HREAL144,"Cape Verde's public port company ENAPOR signed a contract on Tuesday with a Chinese consortium to construct a new vessel for inter-island maritime transport, with an investment of about 17 million euros (about 19.9 million U.S. dollars)",ENAPOR Cape Verde signed 17m euro vessel contract with Shenzhen Churui and Taizhou Changlong China Apr 2026.,award,officially_reported,uncorroborated
wba_clm_01HREAL168,wba_src_01HREAL198,wba_prj_01HREAL162,wba_org_01HREAL297,wba_ctr_01HREAL145,"Teixeira Duarte – Engenharia e Construções S.A. signed, in a consortium, an EPC (""Engineering, Procurement and Construction"") contract with Cabo Verde Airports, S.A. – entity created by Vinci and in which ANA participates -, to carry out the improvement works at Amílcar Cabral Airport (Sal Island), Nelson Mandela Airport (Santiago Island)",Teixeira Duarte Portugal signed 70.7m euro EPC contract for Cape Verde airports Jul 2023.,award,officially_reported,uncorroborated
wba_clm_01HREAL169,wba_src_01HREAL199,wba_prj_01HREAL163,wba_org_01HREAL299,wba_ctr_01HREAL146,"China Shanghai (Group) Corporation for Foreign Economic & Technological Cooperation (SFECO) will complete the first phase of the project, the construction of a 31 km Habela- Che’atat road",SFECO China to complete 31 km Habela-Cheatat road Eritrea first phase Nov 2019.,award,officially_reported,uncorroborated
