id,source_id,project_id,organization_id,contract_id,verbatim_quote,claim_text,claim_type,evidence_strength,corroboration_status
wba_clm_01HREAL073,wba_src_01HREAL113,wba_prj_01HREAL090,wba_org_01HREAL120,wba_ctr_01HREAL088,"Sahofika 192MW by Eranove France, ESIA 2019 pre-construction.",Eranove Sahofika 192MW ESIA 2019.,award,officially_reported,uncorroborated
wba_clm_01HREAL074,wba_src_01HREAL114,wba_prj_01HREAL091,wba_org_01HREAL122,wba_ctr_01HREAL089,Gouina 140MW constructed by Sinohydro Bureau 15 inaugurated Dec 2022.,Sinohydro Bureau 15 built Gouina 140MW inaugurated Dec 2022.,award,officially_reported,corroborated
wba_clm_01HREAL075,wba_src_01HREAL115,wba_prj_01HREAL092,wba_org_01HREAL007,wba_ctr_01HREAL090,Friendship Port of Nouakchott built by CRBC April 1979-September 1986.,CRBC built Friendship Port Nouakchott 1979-1986.,award,officially_reported,corroborated
wba_clm_01HREAL076,wba_src_01HREAL116,wba_prj_01HREAL093,wba_org_01HREAL124,wba_ctr_01HREAL091,"Larsen & Toubro to build light rail Metro Express in Mauritius, 31 July 2017.",L&T to build Metro Express Mauritius 31 July 2017.,award,officially_reported,corroborated
wba_clm_01HREAL077,wba_src_01HREAL117,wba_prj_01HREAL094,wba_org_01HREAL125,wba_ctr_01HREAL092,China to invest $100m Sao Tome International Airport expansion 600m runway.,China $100m Sao Tome Airport 600m runway.,award,credibly_reported,uncorroborated
wba_clm_01HREAL078,wba_src_01HREAL118,wba_prj_01HREAL095,wba_org_01HREAL126,wba_ctr_01HREAL093,Jan De Nul wins Port Victoria dredging contract 8 Feb 2023.,Jan De Nul wins Port Victoria dredging 8 Feb 2023.,award,officially_reported,uncorroborated
wba_clm_01HREAL079,wba_src_01HREAL119,wba_prj_01HREAL096,wba_org_01HREAL127,wba_ctr_01HREAL094,Qatar Fund laying foundation stone for two road projects in Mogadishu 18 Feb 2019.,Qatar Fund roads Mogadishu foundation 18 Feb 2019.,award,officially_reported,uncorroborated
wba_clm_01HREAL080,wba_src_01HREAL120,wba_prj_01HREAL097,wba_org_01HREAL128,wba_ctr_01HREAL095,"Juba-Nimule Road 192km by Louis Berger Group USAID $223m, completed Nov 2012.",Louis Berger built Juba-Nimule 192km USAID $223m Nov 2012.,award,officially_reported,corroborated
wba_clm_01HREAL081,wba_src_01HREAL121,wba_prj_01HREAL098,wba_org_01HREAL129,wba_ctr_01HREAL096,China Merchants Port Holdings 50% + TIL/MSC 50% concession Lome Container Terminal.,China Merchants 50% Lome Container Terminal.,award,officially_reported,uncorroborated
wba_clm_01HREAL082,wba_src_01HREAL122,wba_prj_01HREAL099,wba_org_01HREAL131,wba_ctr_01HREAL097,Teixeira Duarte signs contract for Porto Ingles modernisation 5 Aug 2019 CVE1.91bn.,Teixeira Duarte Porto Ingles 5 Aug 2019 CVE1.91bn.,award,officially_reported,uncorroborated
wba_clm_01HREAL084,wba_src_01HREAL123,wba_prj_01HREAL100,wba_org_01HREAL148,wba_ctr_01HREAL074,"Dakhla Atlantic Port 1,650m deepwater port in Western Sahara constructed by SGTM Morocco.","SGTM constructed Dakhla Atlantic Port 1,650m deepwater port in Western Sahara.",award,officially_reported,uncorroborated
wba_clm_01HREAL085,wba_src_01HREAL124,wba_prj_01HREAL101,wba_org_01HREAL150,,El Dabaa Nuclear Power Plant built by Rosatom.,Rosatom built El Dabaa Nuclear Power Plant.,award,officially_reported,uncorroborated
wba_clm_01HREAL086,wba_src_01HREAL125,wba_prj_01HREAL102,wba_org_01HREAL151,,Egypt High-Speed Rail 2000km built by Siemens Mobility.,Siemens Mobility built Egypt High-Speed Rail 2000km.,award,officially_reported,uncorroborated
wba_clm_01HREAL087,wba_src_01HREAL126,wba_prj_01HREAL103,wba_org_01HREAL152,,Lekki Deep Sea Port built by China Harbour Engineering Company.,China Harbour Engineering Company built Lekki Deep Sea Port.,award,officially_reported,uncorroborated
wba_clm_01HREAL088,wba_src_01HREAL127,wba_prj_01HREAL104,wba_org_01HREAL153,,Zungeru Hydropower 700MW built by Sinohydro.,Sinohydro built Zungeru Hydropower 700MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL089,wba_src_01HREAL128,wba_prj_01HREAL105,wba_org_01HREAL154,,Nachtigal Hydropower 420MW built by EDF.,EDF built Nachtigal Hydropower 420MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL090,wba_src_01HREAL129,wba_prj_01HREAL106,wba_org_01HREAL155,,Koysha Hydropower 2200MW built by WeBuild.,WeBuild built Koysha Hydropower 2200MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL091,wba_src_01HREAL130,wba_prj_01HREAL107,wba_org_01HREAL156,,Second River Niger Bridge built by Julius Berger.,Julius Berger built Second River Niger Bridge.,award,officially_reported,uncorroborated
wba_clm_01HREAL092,wba_src_01HREAL131,wba_prj_01HREAL108,wba_org_01HREAL157,,Antonio Agostinho Neto Airport Luanda built by AVIC International.,AVIC International built Antonio Agostinho Neto Airport Luanda.,award,officially_reported,uncorroborated
wba_clm_01HREAL093,wba_src_01HREAL132,wba_prj_01HREAL109,wba_org_01HREAL086,,Henri Konan Bedie Bridge built by Bouygues Travaux Publics.,Bouygues Travaux Publics built Henri Konan Bedie Bridge.,award,officially_reported,uncorroborated
wba_clm_01HREAL094,wba_src_01HREAL133,wba_prj_01HREAL110,wba_org_01HREAL159,,Isimba Hydropower 183MW built by CWE.,CWE built Isimba Hydropower 183MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL095,wba_src_01HREAL134,wba_prj_01HREAL111,wba_org_01HREAL160,,Lagos Blue Line 27km built by CCECC.,CCECC built Lagos Blue Line 27km.,award,officially_reported,uncorroborated
wba_clm_01HREAL096,wba_src_01HREAL135,wba_prj_01HREAL112,wba_org_01HREAL161,,Algiers Metro Line 1 built by VINCI.,VINCI built Algiers Metro Line 1.,award,officially_reported,uncorroborated
wba_clm_01HREAL097,wba_src_01HREAL136,wba_prj_01HREAL113,wba_org_01HREAL153,,Memve'ele Hydropower 211MW built by Sinohydro.,Sinohydro built Memve'ele Hydropower 211MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL098,wba_src_01HREAL137,wba_prj_01HREAL114,wba_org_01HREAL160,,Lagos-Ibadan Railway 157km built by CCECC.,CCECC built Lagos-Ibadan Railway 157km.,award,officially_reported,uncorroborated
wba_clm_01HREAL099,wba_src_01HREAL138,wba_prj_01HREAL115,wba_org_01HREAL164,,Benban Solar Park 390MW built by Scatec.,Scatec built Benban Solar Park 390MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL100,wba_src_01HREAL139,wba_prj_01HREAL116,wba_org_01HREAL165,,Tanger Med Port Complex built by Bouygues Construction.,Bouygues Construction built Tanger Med Port Complex.,award,officially_reported,uncorroborated
wba_clm_01HREAL101,wba_src_01HREAL140,wba_prj_01HREAL117,wba_org_01HREAL125,,Casablanca Tramway built by Alstom.,Alstom built Casablanca Tramway.,award,officially_reported,uncorroborated
wba_clm_01HREAL102,wba_src_01HREAL141,wba_prj_01HREAL118,wba_org_01HREAL167,,Kotoka Airport Terminal 3 built by Mapa Construction.,Mapa Construction built Kotoka Airport Terminal 3.,award,officially_reported,uncorroborated
wba_clm_01HREAL103,wba_src_01HREAL142,wba_prj_01HREAL119,wba_org_01HREAL168,,Medupi Power Station 4800MW built by Hitachi Power Europe.,Hitachi Power Europe built Medupi Power Station 4800MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL104,wba_src_01HREAL143,wba_prj_01HREAL120,wba_org_01HREAL155,,Gibe III Hydropower 1870MW built by WeBuild.,WeBuild built Gibe III Hydropower 1870MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL105,wba_src_01HREAL144,wba_prj_01HREAL121,wba_org_01HREAL159,,Souapiti Hydropower 450MW built by CWE.,CWE built Souapiti Hydropower 450MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL106,wba_src_01HREAL145,wba_prj_01HREAL122,wba_org_01HREAL159,,Kaleta Hydropower 240MW built by CWE.,CWE built Kaleta Hydropower 240MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL107,wba_src_01HREAL146,wba_prj_01HREAL123,wba_org_01HREAL042,,Rusumo Falls Hydropower 80MW built by CGCOC Group.,CGCOC Group built Rusumo Falls Hydropower 80MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL108,wba_src_01HREAL147,wba_prj_01HREAL124,wba_org_01HREAL173,,Julius Nyerere Airport Terminal 3 built by BAM International.,BAM International built Julius Nyerere Airport Terminal 3.,award,officially_reported,uncorroborated
wba_clm_01HREAL109,wba_src_01HREAL148,wba_prj_01HREAL125,wba_org_01HREAL174,,Kinguele Aval Hydropower 35MW built by Sinohydro Bureau 16.,Sinohydro Bureau 16 built Kinguele Aval Hydropower 35MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL110,wba_src_01HREAL149,wba_prj_01HREAL126,wba_org_01HREAL175,,Dar es Salaam BRT Phase 1 built by Strabag International.,Strabag International built Dar es Salaam BRT Phase 1.,award,officially_reported,uncorroborated
wba_clm_01HREAL111,wba_src_01HREAL150,wba_prj_01HREAL127,wba_org_01HREAL160,,Abuja-Kaduna Railway 186.5km built by CCECC.,CCECC built Abuja-Kaduna Railway 186.5km.,award,officially_reported,uncorroborated
wba_clm_01HREAL112,wba_src_01HREAL151,wba_prj_01HREAL128,wba_org_01HREAL161,,Nairobi-Nakuru-Mau Summit Highway built by VINCI.,VINCI built Nairobi-Nakuru-Mau Summit Highway.,award,officially_reported,uncorroborated
wba_clm_01HREAL113,wba_src_01HREAL152,wba_prj_01HREAL129,wba_org_01HREAL178,,Diamniadio Olympic Stadium 50000 built by Summa Insaat.,Summa Insaat built Diamniadio Olympic Stadium 50000.,award,officially_reported,uncorroborated
wba_clm_01HREAL114,wba_src_01HREAL153,wba_prj_01HREAL130,wba_org_01HREAL121,,Autoroute de l'Avenir 42.5km built by Eiffage.,Eiffage built Autoroute de l'Avenir 42.5km.,award,officially_reported,uncorroborated
wba_clm_01HREAL115,wba_src_01HREAL154,wba_prj_01HREAL131,wba_org_01HREAL180,,Lusaka-Ndola Dual Carriageway 321km built by China Jiangxi.,China Jiangxi built Lusaka-Ndola Dual Carriageway 321km.,award,officially_reported,uncorroborated
wba_clm_01HREAL116,wba_src_01HREAL155,wba_prj_01HREAL132,wba_org_01HREAL181,,Kusile Power Station 4800MW built by Mitsubishi Hitachi.,Mitsubishi Hitachi built Kusile Power Station 4800MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL117,wba_src_01HREAL156,wba_prj_01HREAL133,wba_org_01HREAL182,,Cairo Light Rail Transit 70km built by CREC.,CREC built Cairo Light Rail Transit 70km.,award,officially_reported,uncorroborated
wba_clm_01HREAL118,wba_src_01HREAL157,wba_prj_01HREAL134,wba_org_01HREAL183,,Cairo Monorail 99km built by Bombardier/Orascom.,Bombardier/Orascom built Cairo Monorail 99km.,award,officially_reported,uncorroborated
wba_clm_01HREAL119,wba_src_01HREAL158,wba_prj_01HREAL135,wba_org_01HREAL125,,Al Boraq Tangier-Kenitra HSR 323km built by Alstom.,Alstom built Al Boraq Tangier-Kenitra HSR 323km.,award,officially_reported,uncorroborated
wba_clm_01HREAL120,wba_src_01HREAL159,wba_prj_01HREAL136,wba_org_01HREAL185,,Kano-Maradi Railway 384km built by Mota-Engil.,Mota-Engil built Kano-Maradi Railway 384km.,award,officially_reported,uncorroborated
wba_clm_01HREAL121,wba_src_01HREAL160,wba_prj_01HREAL137,wba_org_01HREAL186,,Port of Cotonou Extension built by Eiffage Genie Civil Marine.,Eiffage Genie Civil Marine built Port of Cotonou Extension.,award,officially_reported,uncorroborated
wba_clm_01HREAL122,wba_src_01HREAL161,wba_prj_01HREAL138,wba_org_01HREAL054,,Tanzania SGR Phase 1 Dar-Morogoro 205km built by Yapi Merkezi.,Yapi Merkezi built Tanzania SGR Phase 1 Dar-Morogoro 205km.,award,officially_reported,uncorroborated
wba_clm_01HREAL123,wba_src_01HREAL162,wba_prj_01HREAL139,wba_org_01HREAL188,,Nador West Med Port built by STFA/SGTM/Jan De Nul.,STFA/SGTM/Jan De Nul built Nador West Med Port.,award,officially_reported,uncorroborated
wba_clm_01HREAL124,wba_src_01HREAL163,wba_prj_01HREAL140,wba_org_01HREAL052,,Singrobo-Ahouaty 44MW built by Eiffage Genie Civil.,Eiffage Genie Civil built Singrobo-Ahouaty 44MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL125,wba_src_01HREAL164,wba_prj_01HREAL141,wba_org_01HREAL190,,Azura-Edo IPP 459MW built by Siemens/Julius Berger.,Siemens/Julius Berger built Azura-Edo IPP 459MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL126,wba_src_01HREAL165,wba_prj_01HREAL142,wba_org_01HREAL134,,Berbera Port Expansion 400m built by DP World.,DP World built Berbera Port Expansion 400m.,award,officially_reported,uncorroborated
wba_clm_01HREAL127,wba_src_01HREAL166,wba_prj_01HREAL143,wba_org_01HREAL153,,Itezhi-Tezhi 120MW built by Sinohydro.,Sinohydro built Itezhi-Tezhi 120MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL128,wba_src_01HREAL167,wba_prj_01HREAL144,wba_org_01HREAL193,,Ashegoda Wind Farm 120MW built by Vergnet.,Vergnet built Ashegoda Wind Farm 120MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL129,wba_src_01HREAL168,wba_prj_01HREAL145,wba_org_01HREAL194,,Safi Independent Power Plant 1386MW built by Daewoo.,Daewoo built Safi Independent Power Plant 1386MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL130,wba_src_01HREAL169,wba_prj_01HREAL146,wba_org_01HREAL195,,Kpone IPP 350MW built by Group Five.,Group Five built Kpone IPP 350MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL131,wba_src_01HREAL170,wba_prj_01HREAL147,wba_org_01HREAL155,,Bujagali Hydropower 250MW built by WeBuild.,WeBuild built Bujagali Hydropower 250MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL132,wba_src_01HREAL171,wba_prj_01HREAL148,wba_org_01HREAL125,,Rabat-Sale Tramway 19.5km built by Alstom.,Alstom built Rabat-Sale Tramway 19.5km.,award,officially_reported,uncorroborated
wba_clm_01HREAL133,wba_src_01HREAL172,wba_prj_01HREAL149,wba_org_01HREAL157,,Karimenu II Dam Water Supply built by AVIC International.,AVIC International built Karimenu II Dam Water Supply.,award,officially_reported,uncorroborated
wba_clm_01HREAL134,wba_src_01HREAL173,wba_prj_01HREAL150,wba_org_01HREAL199,,Taiba N'Diaye Wind Farm 158.7MW built by Vestas.,Vestas built Taiba N'Diaye Wind Farm 158.7MW.,award,officially_reported,uncorroborated
