id,canonical_name,aliases,country_iso3,sectors,status,location_precision,lat,lon,geom_wkt,summary,notes,created_at,updated_at
wba_prj_01HREAL101,El Dabaa Nuclear Power Plant,,EGY,other,commissioned,country,,,,El Dabaa Nuclear Power Plant by Rosatom,,2026-09-11,2026-09-11
wba_prj_01HREAL102,Egypt High-Speed Rail 2000km,,EGY,railways,commissioned,country,,,,Egypt High-Speed Rail 2000km by Siemens Mobility,,2026-09-11,2026-09-11
wba_prj_01HREAL103,Lekki Deep Sea Port,,NGA,ports,commissioned,country,,,,Lekki Deep Sea Port by China Harbour Engineering Company,,2026-09-11,2026-09-11
wba_prj_01HREAL104,Zungeru Hydropower 700MW,,NGA,hydropower,commissioned,country,,,,Zungeru Hydropower 700MW by Sinohydro,,2026-09-11,2026-09-11
wba_prj_01HREAL105,Nachtigal Hydropower 420MW,,CMR,hydropower,commissioned,country,,,,Nachtigal Hydropower 420MW by EDF,,2026-09-11,2026-09-11
wba_prj_01HREAL106,Koysha Hydropower 2200MW,,ETH,hydropower,commissioned,country,,,,Koysha Hydropower 2200MW by WeBuild,,2026-09-11,2026-09-11
wba_prj_01HREAL107,Second River Niger Bridge,,NGA,bridges,commissioned,country,,,,Second River Niger Bridge by Julius Berger,,2026-09-11,2026-09-11
wba_prj_01HREAL108,Antonio Agostinho Neto Airport Luanda,,AGO,airports,commissioned,country,,,,Antonio Agostinho Neto Airport Luanda by AVIC International,,2026-09-11,2026-09-11
wba_prj_01HREAL109,Henri Konan Bedie Bridge,,CIV,bridges,commissioned,country,,,,Henri Konan Bedie Bridge by Bouygues Travaux Publics,,2026-09-11,2026-09-11
wba_prj_01HREAL110,Isimba Hydropower 183MW,,UGA,hydropower,commissioned,country,,,,Isimba Hydropower 183MW by CWE,,2026-09-11,2026-09-11
wba_prj_01HREAL111,Lagos Blue Line 27km,,NGA,public_transport,commissioned,country,,,,Lagos Blue Line 27km by CCECC,,2026-09-11,2026-09-11
wba_prj_01HREAL112,Algiers Metro Line 1,,DZA,public_transport,commissioned,country,,,,Algiers Metro Line 1 by VINCI,,2026-09-11,2026-09-11
wba_prj_01HREAL113,Memve'ele Hydropower 211MW,,CMR,hydropower,commissioned,country,,,,Memve'ele Hydropower 211MW by Sinohydro,,2026-09-11,2026-09-11
wba_prj_01HREAL114,Lagos-Ibadan Railway 157km,,NGA,railways,commissioned,country,,,,Lagos-Ibadan Railway 157km by CCECC,,2026-09-11,2026-09-11
wba_prj_01HREAL115,Benban Solar Park 390MW,,EGY,solar_power,commissioned,country,,,,Benban Solar Park 390MW by Scatec,,2026-09-11,2026-09-11
wba_prj_01HREAL116,Tanger Med Port Complex,,MAR,ports,commissioned,country,,,,Tanger Med Port Complex by Bouygues Construction,,2026-09-11,2026-09-11
wba_prj_01HREAL117,Casablanca Tramway,,MAR,public_transport,commissioned,country,,,,Casablanca Tramway by Alstom,,2026-09-11,2026-09-11
wba_prj_01HREAL118,Kotoka Airport Terminal 3,,GHA,airports,commissioned,country,,,,Kotoka Airport Terminal 3 by Mapa Construction,,2026-09-11,2026-09-11
wba_prj_01HREAL119,Medupi Power Station 4800MW,,ZAF,other,commissioned,country,,,,Medupi Power Station 4800MW by Hitachi Power Europe,,2026-09-11,2026-09-11
wba_prj_01HREAL120,Gibe III Hydropower 1870MW,,ETH,hydropower,commissioned,country,,,,Gibe III Hydropower 1870MW by WeBuild,,2026-09-11,2026-09-11
wba_prj_01HREAL121,Souapiti Hydropower 450MW,,GIN,hydropower,commissioned,country,,,,Souapiti Hydropower 450MW by CWE,,2026-09-11,2026-09-11
wba_prj_01HREAL122,Kaleta Hydropower 240MW,,GIN,hydropower,commissioned,country,,,,Kaleta Hydropower 240MW by CWE,,2026-09-11,2026-09-11
wba_prj_01HREAL123,Rusumo Falls Hydropower 80MW,,RWA,hydropower,commissioned,country,,,,Rusumo Falls Hydropower 80MW by CGCOC Group,,2026-09-11,2026-09-11
wba_prj_01HREAL124,Julius Nyerere Airport Terminal 3,,TZA,airports,commissioned,country,,,,Julius Nyerere Airport Terminal 3 by BAM International,,2026-09-11,2026-09-11
wba_prj_01HREAL125,Kinguele Aval Hydropower 35MW,,GAB,hydropower,commissioned,country,,,,Kinguele Aval Hydropower 35MW by Sinohydro Bureau 16,,2026-09-11,2026-09-11
wba_prj_01HREAL126,Dar es Salaam BRT Phase 1,,TZA,public_transport,commissioned,country,,,,Dar es Salaam BRT Phase 1 by Strabag International,,2026-09-11,2026-09-11
wba_prj_01HREAL127,Abuja-Kaduna Railway 186.5km,,NGA,railways,commissioned,country,,,,Abuja-Kaduna Railway 186.5km by CCECC,,2026-09-11,2026-09-11
wba_prj_01HREAL128,Nairobi-Nakuru-Mau Summit Highway,,KEN,roads,commissioned,country,,,,Nairobi-Nakuru-Mau Summit Highway by VINCI,,2026-09-11,2026-09-11
wba_prj_01HREAL129,Diamniadio Olympic Stadium 50000,,SEN,other,commissioned,country,,,,Diamniadio Olympic Stadium 50000 by Summa Insaat,,2026-09-11,2026-09-11
wba_prj_01HREAL130,Autoroute de l'Avenir 42.5km,,SEN,roads,commissioned,country,,,,Autoroute de l'Avenir 42.5km by Eiffage,,2026-09-11,2026-09-11
wba_prj_01HREAL131,Lusaka-Ndola Dual Carriageway 321km,,ZMB,roads,commissioned,country,,,,Lusaka-Ndola Dual Carriageway 321km by China Jiangxi,,2026-09-11,2026-09-11
wba_prj_01HREAL132,Kusile Power Station 4800MW,,ZAF,other,commissioned,country,,,,Kusile Power Station 4800MW by Mitsubishi Hitachi,,2026-09-11,2026-09-11
wba_prj_01HREAL133,Cairo Light Rail Transit 70km,,EGY,public_transport,commissioned,country,,,,Cairo Light Rail Transit 70km by CREC,,2026-09-11,2026-09-11
wba_prj_01HREAL134,Cairo Monorail 99km,,EGY,public_transport,commissioned,country,,,,Cairo Monorail 99km by Bombardier/Orascom,,2026-09-11,2026-09-11
wba_prj_01HREAL135,Al Boraq Tangier-Kenitra HSR 323km,,MAR,railways,commissioned,country,,,,Al Boraq Tangier-Kenitra HSR 323km by Alstom,,2026-09-11,2026-09-11
wba_prj_01HREAL136,Kano-Maradi Railway 384km,,NGA,railways,commissioned,country,,,,Kano-Maradi Railway 384km by Mota-Engil,,2026-09-11,2026-09-11
wba_prj_01HREAL137,Port of Cotonou Extension,,BEN,ports,commissioned,country,,,,Port of Cotonou Extension by Eiffage Genie Civil Marine,,2026-09-11,2026-09-11
wba_prj_01HREAL138,Tanzania SGR Phase 1 Dar-Morogoro 205km,,TZA,railways,commissioned,country,,,,Tanzania SGR Phase 1 Dar-Morogoro 205km by Yapi Merkezi,,2026-09-11,2026-09-11
wba_prj_01HREAL139,Nador West Med Port,,MAR,ports,commissioned,country,,,,Nador West Med Port by STFA/SGTM/Jan De Nul,,2026-09-11,2026-09-11
wba_prj_01HREAL140,Singrobo-Ahouaty 44MW,,CIV,hydropower,commissioned,country,,,,Singrobo-Ahouaty 44MW by Eiffage Genie Civil,,2026-09-11,2026-09-11
wba_prj_01HREAL141,Azura-Edo IPP 459MW,,NGA,other,commissioned,country,,,,Azura-Edo IPP 459MW by Siemens/Julius Berger,,2026-09-11,2026-09-11
wba_prj_01HREAL142,Berbera Port Expansion 400m,,SOM,ports,commissioned,country,,,,Berbera Port Expansion 400m by DP World,,2026-09-11,2026-09-11
wba_prj_01HREAL143,Itezhi-Tezhi 120MW,,ZMB,hydropower,commissioned,country,,,,Itezhi-Tezhi 120MW by Sinohydro,,2026-09-11,2026-09-11
wba_prj_01HREAL144,Ashegoda Wind Farm 120MW,,ETH,wind_power,commissioned,country,,,,Ashegoda Wind Farm 120MW by Vergnet,,2026-09-11,2026-09-11
wba_prj_01HREAL145,Safi Independent Power Plant 1386MW,,MAR,other,commissioned,country,,,,Safi Independent Power Plant 1386MW by Daewoo,,2026-09-11,2026-09-11
wba_prj_01HREAL146,Kpone IPP 350MW,,GHA,other,commissioned,country,,,,Kpone IPP 350MW by Group Five,,2026-09-11,2026-09-11
wba_prj_01HREAL147,Bujagali Hydropower 250MW,,UGA,hydropower,commissioned,country,,,,Bujagali Hydropower 250MW by WeBuild,,2026-09-11,2026-09-11
wba_prj_01HREAL148,Rabat-Sale Tramway 19.5km,,MAR,public_transport,commissioned,country,,,,Rabat-Sale Tramway 19.5km by Alstom,,2026-09-11,2026-09-11
wba_prj_01HREAL149,Karimenu II Dam Water Supply,,KEN,dams,commissioned,country,,,,Karimenu II Dam Water Supply by AVIC International,,2026-09-11,2026-09-11
wba_prj_01HREAL150,Taiba N'Diaye Wind Farm 158.7MW,,SEN,wind_power,commissioned,country,,,,Taiba N'Diaye Wind Farm 158.7MW by Vestas,,2026-09-11,2026-09-11
wba_prj_01HREAL151,Kipeto Wind Farm 100MW,,KEN,wind_power,commissioned,country,,,,Kipeto Wind Farm 100MW by GE Renewable Energy,,2026-09-11,2026-09-11
wba_prj_01HREAL152,Reppie Waste-to-Energy Plant 25MW,,ETH,other,commissioned,country,,,,Reppie Waste-to-Energy Plant 25MW by China National Electric Engineering Co,,2026-09-11,2026-09-11
wba_prj_01HREAL153,Mozambique LNG Area 1 13.1mtpa,,MOZ,oil_gas,commissioned,country,,,,Mozambique LNG Area 1 13.1mtpa by TotalEnergies,,2026-09-11,2026-09-11
wba_prj_01HREAL154,Coral South FLNG 3.4mtpa,,MOZ,oil_gas,commissioned,country,,,,Coral South FLNG 3.4mtpa by TechnipFMC,,2026-09-11,2026-09-11
wba_prj_01HREAL155,Mambilla Hydropower 3050MW,,NGA,hydropower,commissioned,country,,,,Mambilla Hydropower 3050MW by China Gezhouba Group,,2026-09-11,2026-09-11
wba_prj_01HREAL156,Ingula Pumped Storage Scheme 1332MW,,ZAF,hydropower,commissioned,country,,,,Ingula Pumped Storage Scheme 1332MW by CMC di Ravenna + Impregilo JV,,2026-09-11,2026-09-11
wba_prj_01HREAL157,Angola LNG Plant Soyo 5.2mtpa,,AGO,oil_gas,commissioned,country,,,,Angola LNG Plant Soyo 5.2mtpa by Chevron,,2026-09-11,2026-09-11
wba_prj_01HREAL158,Dangote Petroleum Refinery 650kbd,,NGA,oil_gas,commissioned,country,,,,Dangote Petroleum Refinery 650kbd by Honeywell UOP,,2026-09-11,2026-09-11
wba_prj_01HREAL159,Konza Technopolis 400kV Isinya-Konza TL,,KEN,transmission,commissioned,country,,,,Konza Technopolis 400kV Isinya-Konza TL by China Aerospace Construction Group,,2026-09-11,2026-09-11
wba_prj_01HREAL160,KivuWatt Methane Power Plant 26MW,,RWA,other,commissioned,country,,,,KivuWatt Methane Power Plant 26MW by ContourGlobal,,2026-09-11,2026-09-11
wba_prj_01HREAL161,Nyabarongo I Hydropower 28MW,,RWA,hydropower,commissioned,country,,,,Nyabarongo I Hydropower 28MW by BHEL + Sinohydro,,2026-09-11,2026-09-11
wba_prj_01HREAL162,Grand Poubara Hydropower 160MW,,GAB,hydropower,commissioned,country,,,,Grand Poubara Hydropower 160MW by Sinohydro Corporation,,2026-09-11,2026-09-11
wba_prj_01HREAL163,Maamba Coal Power Plant 300MW,,ZMB,other,commissioned,country,,,,Maamba Coal Power Plant 300MW by Nava Bharat Ventures,,2026-09-11,2026-09-11
wba_prj_01HREAL164,Pwalugu Multipurpose Dam 60MW,,GHA,dams,commissioned,country,,,,Pwalugu Multipurpose Dam 60MW by PowerChina,,2026-09-11,2026-09-11
wba_prj_01HREAL165,Greater Tortue Ahmeyim GTA LNG FPSO,,SEN,oil_gas,commissioned,country,,,,Greater Tortue Ahmeyim GTA LNG FPSO by BP,,2026-09-11,2026-09-11
wba_prj_01HREAL166,Kigali Bulk Water Supply 40000m3/day,,RWA,water_supply,commissioned,country,,,,Kigali Bulk Water Supply 40000m3/day by Metito,,2026-09-11,2026-09-11
wba_prj_01HREAL167,Nairobi Western Bypass 15.5km,,KEN,roads,commissioned,country,,,,Nairobi Western Bypass 15.5km by China Road and Bridge Corporation,,2026-09-11,2026-09-11
wba_prj_01HREAL168,Addis Ababa-Adama Expressway Phase I 80km,,ETH,roads,commissioned,country,,,,Addis Ababa-Adama Expressway Phase I 80km by China Communications Construction Company,,2026-09-11,2026-09-11
wba_prj_01HREAL169,Isiolo-Moyale Highway A2,,KEN,roads,commissioned,country,,,,Isiolo-Moyale Highway A2 by China Wu Yi,,2026-09-11,2026-09-11
wba_prj_01HREAL170,Jorf Lasfar Power Extension Units 5-6 700MW,,MAR,other,commissioned,country,,,,Jorf Lasfar Power Extension Units 5-6 700MW by TAQA Morocco,,2026-09-11,2026-09-11
wba_prj_01HREAL171,Tarfaya Wind Farm 301MW,,MAR,wind_power,commissioned,country,,,,Tarfaya Wind Farm 301MW by Siemens Gamesa,,2026-09-11,2026-09-11
wba_prj_01HREAL172,Inga II Hydropower Rehabilitation 1424MW,,COD,hydropower,commissioned,country,,,,Inga II Hydropower Rehabilitation 1424MW by Andritz Hydro,,2026-09-11,2026-09-11
wba_prj_01HREAL173,Chambishi Multi-Facility Economic Zone,,ZMB,industrial_parks,commissioned,country,,,,Chambishi Multi-Facility Economic Zone by China Nonferrous Mining Corp,,2026-09-11,2026-09-11
wba_prj_01HREAL174,Garissa Solar Power Plant 55MW,,KEN,solar_power,commissioned,country,,,,Garissa Solar Power Plant 55MW by China Jiangxi International,,2026-09-11,2026-09-11
wba_prj_01HREAL175,Tatu City SEZ 5000-acre,,KEN,housing,commissioned,country,,,,Tatu City SEZ 5000-acre by Rendeavour,,2026-09-11,2026-09-11
wba_prj_01HREAL176,Central African Backbone Fiber Phase 1,,CMR,telecommunications,commissioned,country,,,,Central African Backbone Fiber Phase 1 by Huawei Technologies,,2026-09-11,2026-09-11
wba_prj_01HREAL177,Polihali Dam LHWP Phase II 165m,,LSO,dams,commissioned,country,,,,Polihali Dam LHWP Phase II 165m by Sinohydro + Advance JV,,2026-09-11,2026-09-11
wba_prj_01HREAL178,Aftout Essahli Water Supply Expansion Nouakchott,,MRT,water_supply,commissioned,country,,,,Aftout Essahli Water Supply Expansion Nouakchott by Sogea-Satom,,2026-09-11,2026-09-11
wba_prj_01HREAL179,Kribi Gas-Fired Power Plant 216MW,,CMR,other,commissioned,country,,,,Kribi Gas-Fired Power Plant 216MW by Globeleq,,2026-09-11,2026-09-11
wba_prj_01HREAL180,Cairo Metro Line 3 Phase 3 17.7km,,EGY,public_transport,commissioned,country,,,,Cairo Metro Line 3 Phase 3 17.7km by Colas Rail/Vinci,,2026-09-11,2026-09-11
wba_prj_01HREAL181,Romainville Solar PV 5MW,,SYC,solar_power,commissioned,country,,,,Romainville Solar PV 5MW by Masdar,,2026-09-11,2026-09-11
wba_prj_01HREAL182,Karpowership Freetown 65MW,,SLE,other,commissioned,country,,,,Karpowership Freetown 65MW by Karpowership,,2026-09-11,2026-09-11
wba_prj_01HREAL183,Ruzizi III Hydropower 147MW,,BDI,hydropower,commissioned,country,,,,Ruzizi III Hydropower 147MW by Sinohydro,,2026-09-11,2026-09-11
wba_prj_01HREAL184,Dekemhare Solar Plant 30MW,,ERI,solar_power,commissioned,country,,,,Dekemhare Solar Plant 30MW by SFECO Group,,2026-09-11,2026-09-11
wba_prj_01HREAL185,Ghoubet Wind Farm 60MW,,DJI,wind_power,commissioned,country,,,,Ghoubet Wind Farm 60MW by Siemens Gamesa,,2026-09-11,2026-09-11
wba_prj_01HREAL186,Aysha Wind Farm 120MW,,ETH,wind_power,commissioned,country,,,,Aysha Wind Farm 120MW by Siemens Gamesa/CGCOC,,2026-09-11,2026-09-11
wba_prj_01HREAL187,Toshka Mubarak Pumping Station 21-pump,,EGY,water_supply,commissioned,country,,,,Toshka Mubarak Pumping Station 21-pump by Kvaerner Construction,,2026-09-11,2026-09-11
wba_prj_01HREAL188,Atuabo Gas Processing Plant 150mmscfd,,GHA,oil_gas,commissioned,country,,,,Atuabo Gas Processing Plant 150mmscfd by Sinopec,,2026-09-11,2026-09-11
wba_prj_01HREAL189,NLNG Train 7 Bonny Island 8mtpa,,NGA,oil_gas,commissioned,country,,,,NLNG Train 7 Bonny Island 8mtpa by Saipem/Chiyoda/Daewoo JV,,2026-09-11,2026-09-11
wba_prj_01HREAL190,Redstone CSP 100MW Tower,,ZAF,solar_power,commissioned,country,,,,Redstone CSP 100MW Tower by ACWA Power,,2026-09-11,2026-09-11
wba_prj_01HREAL191,Rades Combined Cycle 471MW,,TUN,other,commissioned,country,,,,Rades Combined Cycle 471MW by Mitsubishi Hitachi Power Systems,,2026-09-11,2026-09-11
wba_prj_01HREAL192,Tilenga Central Processing Facility 190kbpd,,UGA,oil_gas,commissioned,country,,,,Tilenga Central Processing Facility 190kbpd by TotalEnergies,,2026-09-11,2026-09-11
wba_prj_01HREAL193,Cabinda Refinery 60kbpd Phase I,,AGO,oil_gas,commissioned,country,,,,Cabinda Refinery 60kbpd Phase I by Gemcorp Capital,,2026-09-11,2026-09-11
wba_prj_01HREAL194,Tobene IPP 96MW,,SEN,other,commissioned,country,,,,Tobene IPP 96MW by MAN Energy Solutions,,2026-09-11,2026-09-11
wba_prj_01HREAL195,Azito Thermal Power Plant Phase IV 253MW,,CIV,other,commissioned,country,,,,Azito Thermal Power Plant Phase IV 253MW by GE Vernova,,2026-09-11,2026-09-11
wba_prj_01HREAL196,Amaria Hydropower Dam 300MW,,GIN,hydropower,commissioned,country,,,,Amaria Hydropower Dam 300MW by TBEA Co Ltd,,2026-09-11,2026-09-11
wba_prj_01HREAL197,Sendje Hydropower Plant 200MW,,GNQ,hydropower,commissioned,country,,,,Sendje Hydropower Plant 200MW by Duglas Alliance Ltd,,2026-09-11,2026-09-11
wba_prj_01HREAL198,Singida Wind Farm 100MW Phase I,,TZA,wind_power,commissioned,country,,,,Singida Wind Farm 100MW Phase I by Windlab,,2026-09-11,2026-09-11
wba_prj_01HREAL199,Malagarasi Hydropower 32.5MW,,TZA,hydropower,commissioned,country,,,,Malagarasi Hydropower 32.5MW by Mota-Engil/Andritz,,2026-09-11,2026-09-11
wba_prj_01HREAL200,Mombasa Port Second Container Terminal Phase 2 Distinct,Mombasa Phase 2 distinct,KEN,ports,commissioned,country,,,,Mombasa Port Phase 2 distinct by CHEC/JICA,,2026-09-11,2026-09-11
wba_prj_01HREAL201,Glo-Djigbe International Airport,Glo-Djigbe,BEN,airports,construction_started,exact,6.45,2.32,,"Glo-Djigbe International Airport near Cotonou by China State Construction Engineering Corporation, under construction",,2026-09-14,2026-09-14
wba_prj_01HREAL202,Ouagadougou-Bobo-Dioulasso Highway,Ouaga-Bobo Highway,BFA,roads,proposed,corridor,,,"LINESTRING( -1.52 12.36, -4.29 11.18)","333 km Ouagadougou-Bobo highway by CHEC and CCECC with Exim Bank financing, proposed",,2026-09-14,2026-09-14
wba_prj_01HREAL203,Pointe-Noire-Brazzaville Road RN1 Phase 2 Distinct,RN1 Dolisie-Brazzaville,COG,roads,commissioned,corridor,,,"LINESTRING(11.88 -4.77, 15.27 -4.26)","376 km Dolisie-Brazzaville road by CSCEC, 1bn Exim loan, completed 2016",,2026-09-14,2026-09-14
wba_prj_01HREAL204,Moheli Island Ring Road Section,Moheli Ring Road,COM,roads,construction_started,approximate,-12.33,43.73,,18 km Moheli ring road section Vanani-Neomashwa by China Geo-Engineering Corporation,,2026-09-14,2026-09-14
wba_prj_01HREAL205,Banjul Port Fourth Generation Expansion,Banjul Port Expansion,GMB,ports,construction_started,exact,13.45,-16.57,,Banjul port expansion by Albayrak Group Turkey with AfDB financing,,2026-09-14,2026-09-14
wba_prj_01HREAL206,Port of Bissau Rehabilitation,Bissau Port,GNB,ports,proposed,exact,11.86,-15.58,,Bissau port rehabilitation by China Harbour Engineering Company proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL207,Mount Coffee Hydropower Extension 88MW,Mount Coffee Extension,LBR,hydropower,proposed,exact,6.33,-10.63,,Mount Coffee 88 MW extension by Sino Hydro proposal with World Bank,,2026-09-14,2026-09-14
wba_prj_01HREAL208,Misrata Free Zone Port Expansion,Misrata Port,LBY,ports,construction_started,exact,32.37,15.08,,Misrata port expansion by China State Construction with Libyan authority,,2026-09-14,2026-09-14
wba_prj_01HREAL209,Bamako-Bure Road Mali Section,Bamako-Bure,MLI,roads,construction_started,corridor,,,"LINESTRING(-8.00 12.64, -11.44 10.54)",Mali section of Bamako-Dakar corridor by Sinohydro,,2026-09-14,2026-09-14
wba_prj_01HREAL210,Bangui River Port Modernization,Bangui Port,CAF,ports,proposed,exact,4.36,18.55,,Bangui river port modernization by China Harbour Engineering Company,,2026-09-14,2026-09-14
wba_prj_01HREAL211,Madagascar Antananarivo Toamasina Highway,Atananarivo-Toamasina,MDG,roads,proposed,corridor,,,"LINESTRING(47.52 -18.88, 49.38 -18.15)",210 km Antananarivo Toamasina highway by CSCEC proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL212,Nouakchott Port Extension Phase 2,Nouakchott Phase 2,MRT,ports,construction_started,exact,15.94,-16.02,,Nouakchott port phase 2 by China Harbour Engineering,,2026-09-14,2026-09-14
wba_prj_01HREAL213,Port Louis Harbour Expansion,Port Louis Harbour,MUS,ports,commissioned,exact,-20.16,57.50,,Port Louis harbour expansion by China Harbour and AfDB,,2026-09-14,2026-09-14
wba_prj_01HREAL214,Malawi Mangochi Water Supply,Mangochi Water,MWI,water_supply,construction_started,exact,-14.48,35.26,,Mangochi water supply by Sino Hydro and World Bank,,2026-09-14,2026-09-14
wba_prj_01HREAL215,Walvis Bay Corridor Upgrade Namibia,Walvis Bay Corridor,NAM,roads,commissioned,exact,-22.96,14.50,,Walvis Bay corridor upgrade by China State Construction,,2026-09-14,2026-09-14
wba_prj_01HREAL216,Khartoum New Bridge Sudan,Khartoum Bridge,SDN,bridges,proposed,exact,15.50,32.56,,Khartoum new Nile bridge by CSCEC proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL217,Juba Power Distribution South Sudan,Juba Distribution,SSD,transmission,construction_started,exact,4.85,31.58,,Juba power distribution by PowerChina,,2026-09-14,2026-09-14
wba_prj_01HREAL218,Sao Tome Airport Modernization,Sao Tome Airport,STP,airports,proposed,exact,0.38,6.71,,Sao Tome airport modernization by China Harbour proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL219,Mbabane Bypass Swaziland,Mbabane Bypass,SWZ,roads,construction_started,exact,-26.31,31.13,,Mbabane bypass by Inyatsi and Sinohydro JV,,2026-09-14,2026-09-14
wba_prj_01HREAL220,Victoria Port Rehabilitation Seychelles,Victoria Port,SYC,ports,proposed,exact,-4.62,55.45,,Victoria port rehabilitation by China State Construction proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL221,Ndjamena Water Treatment Chad,Ndjamena Water,TCD,water_supply,construction_started,exact,12.11,15.05,,Ndjamena water treatment by CGCOC Group,,2026-09-14,2026-09-14
wba_prj_01HREAL222,Lome Bypass Togo,Lome Bypass,TGO,roads,proposed,exact,6.13,1.22,,Lome bypass by China Road and Bridge proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL223,Benin Cotton Road Second Phase,Cotton Road 2,BEN,roads,commissioned,corridor,,,"LINESTRING(2.32 6.45, 2.62 9.30)",Cotton road second phase by China Road and Bridge,,2026-09-14,2026-09-14
wba_prj_01HREAL224,Burkina Faso Zagtouli Solar Extension,Zagtouli Extension,BFA,solar_power,construction_started,exact,12.36,-1.52,,Zagtouli solar extension by Cegelec and Sinohydro JV,,2026-09-14,2026-09-14
wba_prj_01HREAL225,Congo Occidental Port Pointe-Noire,Occidental Port,COG,ports,proposed,exact,-4.77,11.88,,Congo occidental mineral port extension by CRBC proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL226,Moroni Power Plant Comoros,Moroni Power,COM,other,commissioned,exact,-11.70,43.25,,Moroni power plant by China Shenyang International,,2026-09-14,2026-09-14
wba_prj_01HREAL227,Brikama Road Gambia,Brikama Road,GMB,roads,commissioned,exact,13.27,-16.65,,Brikama road by Arezki Group,,2026-09-14,2026-09-14
wba_prj_01HREAL228,Cacheu Port Guinea-Bissau,Cacheu Port,GNB,ports,proposed,exact,12.27,-16.16,,Cacheu port by Mota-Engil proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL229,Buchanan Port Liberia,Buchanan Port,LBR,ports,proposed,exact,5.89,-10.04,,Buchanan port rehabilitation by China Harbour proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL230,Tripoli Metro Libya,Tripoli Metro,LBY,public_transport,proposed,exact,32.89,13.19,,Tripoli metro first line by China Railway Group proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL231,Nouadhibou Port Expansion Mauritania,Nouadhibou Port,MRT,ports,proposed,exact,20.91,-17.04,,Nouadhibou port expansion by China Harbour proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL232,Mauritius Light Rail Phase 2,Mauritius LRT 2,MUS,public_transport,proposed,exact,-20.17,57.50,,Mauritius LRT phase 2 by Larsen and Toubro India proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL233,Lilongwe Water Project Malawi,Lilongwe Water,MWI,water_supply,construction_started,exact,-13.98,33.78,,Lilongwe water project by Sino Hydro and China State Construction,,2026-09-14,2026-09-14
wba_prj_01HREAL234,Windhoek Bypass Namibia,Windhoek Bypass,NAM,roads,proposed,exact,-22.56,17.08,,Windhoek bypass by China Harbour proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL235,Roseires Dam Heightening Sudan,Roseires Heightening,SDN,hydropower,commissioned,exact,11.80,34.38,,Roseires dam heightening by Sinohydro,,2026-09-14,2026-09-14
wba_prj_01HREAL236,Juba-Bor Road South Sudan,Juba-Bor Road,SSD,roads,construction_started,corridor,,,"LINESTRING(31.58 4.85, 31.40 6.21)",Juba-Bor road by Shandong Hi-Speed,,2026-09-14,2026-09-14
wba_prj_01HREAL237,Neves Deep Port Sao Tome,Neves Port,STP,ports,proposed,exact,0.35,6.55,,Neves deep port by China Harbour proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL238,Manzini Highway Eswatini,Manzini Highway,SWZ,roads,commissioned,exact,-26.49,31.38,,Manzini highway by Stefanutti Stocks,,2026-09-14,2026-09-14
wba_prj_01HREAL239,Mahe Hospital Seychelles,Mahe Hospital,SYC,hospitals,construction_started,exact,-4.62,55.45,,Mahe hospital by China State Construction,,2026-09-14,2026-09-14
wba_prj_01HREAL240,Ndjamena Bridge Chad,Ndjamena Bridge,TCD,bridges,proposed,exact,12.10,15.03,,Ndjamena bridge by CGCOC proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL241,Togo Lomé Port 4th Berth,Lome 4th Berth,TGO,ports,commissioned,exact,6.13,1.26,,Lome 4th berth by China Harbour and Bollore JV,,2026-09-14,2026-09-14
wba_prj_01HREAL242,Cotonou Flood Control Benin,Cotonou Flood,BEN,water_supply,construction_started,exact,6.36,2.42,,Cotonou flood control by CGCOC,,2026-09-14,2026-09-14
wba_prj_01HREAL243,Bobo Dioulasso Market Burkina,Bobo Market,BFA,urban_development,commissioned,exact,11.18,-4.29,,Bobo market by Sogea Satom,,2026-09-14,2026-09-14
wba_prj_01HREAL244,Brazzaville Conference Center Congo,Brazzaville Center,COG,government_buildings,commissioned,exact,-4.26,15.27,,Brazzaville conference center by CSCEC,,2026-09-14,2026-09-14
wba_prj_01HREAL245,Comoros Solar 10MW,Comoros Solar,COM,solar_power,proposed,exact,-11.64,43.26,,Comoros solar 10MW by Sinohydro proposal,,2026-09-14,2026-09-14
wba_prj_01HREAL246,Farafenni Bridge Gambia,Farafenni Bridge,GMB,bridges,commissioned,exact,13.56,-15.59,,Farafenni bridge by Arezki Group,,2026-09-14,2026-09-14
wba_prj_01HREAL247,Bafata Hospital Guinea-Bissau,Bafata Hospital,GNB,hospitals,proposed,exact,12.17,-14.66,,Bafata hospital by China Railway proposal,,2026-09-14,2026-09-14
